,generacion,optimal,avg,optimal_tipo1
43,43,206.731402856616,1521.4033310206737,7.4611955554783655
44,44,206.731402856616,1429.85619699666,7.4611955554783655
45,45,206.731402856616,1433.6266451253105,7.4611955554783655
46,46,206.731402856616,1424.0627297526432,7.4611955554783655
47,47,206.731402856616,1391.3893594885897,7.4611955554783655
48,48,206.731402856616,1349.3582857513538,7.4611955554783655
49,49,206.731402856616,1343.144117055149,7.4611955554783655
50,50,206.731402856616,1361.1335551686104,7.4611955554783655
51,51,206.731402856616,1333.5770805261054,7.4611955554783655
52,52,206.731402856616,1386.1762693970031,7.4611955554783655
53,53,206.731402856616,1337.3620261482297,7.4611955554783655
54,54,206.731402856616,1317.9036307345914,7.4611955554783655
55,55,206.731402856616,1328.1960373558381,7.4611955554783655
56,56,202.73384970726036,1313.858240170794,8.489010483498816
57,57,202.73384970726036,1284.1084556647663,8.489010483498816
58,58,202.73384970726036,1313.723256909858,8.489010483498816
59,59,202.73384970726036,1321.350917825696,8.489010483498816
60,60,202.73384970726036,1345.5528179534374,8.489010483498816
61,61,202.73384970726036,1323.479690951244,8.489010483498816
62,62,202.73384970726036,1349.79760752319,8.489010483498816
63,63,202.73384970726036,1313.1142580944738,8.489010483498816
64,64,202.73384970726036,1306.5107661358556,8.489010483498816
65,65,202.73384970726036,1293.285083566027,8.489010483498816
66,66,202.73384970726036,1229.4827163651928,8.489010483498816
67,67,202.73384970726036,1299.9814798325874,8.489010483498816
68,68,202.73384970726036,1308.521119007963,8.489010483498816
69,69,202.73384970726036,1340.338987975595,8.489010483498816
70,70,202.73384970726036,1334.8774736900714,8.489010483498816
71,71,202.73384970726036,1315.8315279467001,8.489010483498816
72,72,202.73384970726036,1368.0892580687062,8.489010483498816
73,73,202.73384970726036,1374.989512276071,8.489010483498816
74,74,202.73384970726036,1370.162643730683,8.489010483498816
75,75,202.73384970726036,1396.2531543721786,8.489010483498816
76,76,202.73384970726036,1405.7569268490697,8.489010483498816
77,77,202.73384970726036,1368.3983316348601,8.489010483498816
78,78,202.73384970726036,1331.1449232556024,8.489010483498816
79,79,202.73384970726036,1402.5776787008185,8.489010483498816
80,80,202.73384970726036,1426.804608602234,8.489010483498816
81,81,202.73384970726036,1421.8942644374997,8.489010483498816
82,82,202.73384970726036,1379.403877358525,8.489010483498816
83,83,202.73384970726036,1412.9674850036724,8.489010483498816
84,84,202.73384970726036,1435.0337541201707,8.489010483498816
85,85,202.73384970726036,1358.281208917723,8.489010483498816
86,86,202.73384970726036,1399.2723698532773,8.489010483498816
87,87,202.73384970726036,1432.6252610065928,8.489010483498816
88,88,202.73384970726036,1406.7281427493156,8.489010483498816
89,89,202.73384970726036,1338.8351509387278,8.489010483498816
90,90,202.73384970726036,1329.6558890964602,8.489010483498816
91,91,202.73384970726036,1257.6162831819474,8.489010483498816
92,92,202.73384970726036,1292.973403511197,8.489010483498816
93,93,202.73384970726036,1280.6676710654388,8.489010483498816
94,94,202.73384970726036,1319.135245901391,8.489010483498816
95,95,202.73384970726036,1334.714987666789,8.489010483498816
96,96,202.73384970726036,1340.7389915828182,8.489010483498816
97,97,202.73384970726036,1355.741463380233,8.489010483498816
98,98,202.73384970726036,1349.6397130754601,8.489010483498816
99,99,202.73384970726036,1336.060397180113,8.489010483498816
