,generacion,optimal,avg,optimal_tipo1
74,74,207.8305026166096,1348.4700384006806,8.891329247717255
75,75,207.8305026166096,1298.302015068795,8.891329247717255
76,76,207.8305026166096,1376.864527921034,8.891329247717255
77,77,207.8305026166096,1325.7156462702887,8.891329247717255
78,78,207.8305026166096,1307.4759288327164,8.891329247717255
79,79,207.8305026166096,1241.3797139348999,8.891329247717255
80,80,207.8305026166096,1201.12510572241,8.891329247717255
81,81,207.8305026166096,1243.7758008309058,8.891329247717255
82,82,207.8305026166096,1296.133580242396,8.891329247717255
83,83,207.8305026166096,1327.2552220513944,8.891329247717255
84,84,207.8305026166096,1339.5841025389684,8.891329247717255
85,85,207.8305026166096,1380.474441244978,8.891329247717255
86,86,207.8305026166096,1393.3355638358923,8.891329247717255
87,87,207.8305026166096,1402.4410604595846,8.891329247717255
88,88,207.8305026166096,1361.7238073491553,8.891329247717255
89,89,207.8305026166096,1413.7867180898359,8.891329247717255
90,90,207.8305026166096,1356.6392715460686,8.891329247717255
91,91,207.8305026166096,1307.8662647631186,8.891329247717255
92,92,207.8305026166096,1306.3006731537173,8.891329247717255
93,93,207.8305026166096,1301.9304993724863,8.891329247717255
94,94,207.8305026166096,1333.0384123748338,8.891329247717255
95,95,207.8305026166096,1289.4156572088516,8.891329247717255
96,96,207.8305026166096,1277.9801150514586,8.891329247717255
97,97,207.8305026166096,1343.9301576097723,8.891329247717255
98,98,207.8305026166096,1281.25179384533,8.891329247717255
99,99,207.8305026166096,1245.737356884235,8.891329247717255
100,100,207.8305026166096,1271.0611804564005,8.891329247717255
101,101,207.8305026166096,1241.379123262054,8.891329247717255
102,102,207.8305026166096,1260.3176184205984,8.891329247717255
103,103,207.8305026166096,1271.7191573740536,8.891329247717255
104,104,207.8305026166096,1294.8286878353422,8.891329247717255
105,105,207.8305026166096,1266.1000821731143,8.891329247717255
106,106,207.8305026166096,1216.9987813375787,8.891329247717255
107,107,207.8305026166096,1271.6938381125228,8.891329247717255
108,108,207.8305026166096,1285.4840098001143,8.891329247717255
109,109,207.8305026166096,1341.6654524766293,8.891329247717255
110,110,207.8305026166096,1336.4673052889805,8.891329247717255
111,111,207.8305026166096,1354.5351985643417,8.891329247717255
112,112,207.8305026166096,1372.0059638493851,8.891329247717255
113,113,207.8305026166096,1317.3516462968698,8.891329247717255
114,114,207.8305026166096,1374.347061573036,8.891329247717255
115,115,207.8305026166096,1378.9932059588596,8.891329247717255
116,116,207.8305026166096,1389.569980201133,8.891329247717255
117,117,207.8305026166096,1361.581663804285,8.891329247717255
118,118,207.8305026166096,1359.8174805133795,8.891329247717255
119,119,207.8305026166096,1369.6646873037635,8.891329247717255
120,120,207.8305026166096,1362.9398747282876,8.891329247717255
121,121,207.8305026166096,1307.401907905191,8.891329247717255
122,122,207.8305026166096,1286.2676810625658,8.891329247717255
123,123,207.8305026166096,1359.1005737058651,8.891329247717255
124,124,207.8305026166096,1344.333519264301,8.891329247717255
125,125,207.8305026166096,1329.1601506176407,8.891329247717255
126,126,207.8305026166096,1248.6724471428606,8.891329247717255
127,127,207.8305026166096,1326.3551740655253,8.891329247717255
128,128,207.8305026166096,1392.6511781502327,8.891329247717255
129,129,207.8305026166096,1401.75490763176,8.891329247717255
130,130,207.8305026166096,1398.0338180447445,8.891329247717255
131,131,207.8305026166096,1355.212586383757,8.891329247717255
132,132,207.8305026166096,1381.543006190518,8.891329247717255
133,133,207.8305026166096,1392.4262752823697,8.891329247717255
134,134,207.8305026166096,1399.8431458123423,8.891329247717255
135,135,207.8305026166096,1351.8621452190712,8.891329247717255
136,136,207.8305026166096,1254.6710576383146,8.891329247717255
137,137,207.8305026166096,1283.2312321961313,8.891329247717255
138,138,207.8305026166096,1299.2881232694517,8.891329247717255
139,139,207.8305026166096,1331.953285402866,8.891329247717255
140,140,207.8305026166096,1270.8710956981515,8.891329247717255
141,141,207.8305026166096,1277.9061210547336,8.891329247717255
142,142,207.8305026166096,1311.1326260054175,8.891329247717255
143,143,207.8305026166096,1380.0953911415556,8.891329247717255
144,144,207.8305026166096,1318.9732090508148,8.891329247717255
145,145,207.8305026166096,1359.0451708695534,8.891329247717255
146,146,207.8305026166096,1307.4562329240177,8.891329247717255
147,147,207.8305026166096,1294.68009117176,8.891329247717255
148,148,207.8305026166096,1230.9172989412637,8.891329247717255
149,149,207.8305026166096,1240.4502979455358,8.891329247717255
150,150,207.8305026166096,1305.495322188345,8.891329247717255
151,151,207.8305026166096,1298.545264598662,8.891329247717255
152,152,207.8305026166096,1334.6396900639716,8.891329247717255
153,153,207.8305026166096,1331.7488056983002,8.891329247717255
154,154,207.8305026166096,1314.076928693022,8.891329247717255
155,155,207.8305026166096,1290.9153769211648,8.891329247717255
156,156,207.8305026166096,1248.4603467066136,8.891329247717255
157,157,207.8305026166096,1223.3758146649598,8.891329247717255
158,158,207.8305026166096,1190.830040951382,8.891329247717255
159,159,207.8305026166096,1179.3748630867967,8.891329247717255
160,160,207.8305026166096,1220.9578252225879,8.891329247717255
161,161,207.8305026166096,1194.1643774852814,8.891329247717255
162,162,207.8305026166096,1257.4447778886286,8.891329247717255
163,163,207.8305026166096,1228.5499177795373,8.891329247717255
164,164,207.8305026166096,1296.541717403864,8.891329247717255
165,165,207.8305026166096,1319.599537349176,8.891329247717255
166,166,207.8305026166096,1312.7813430390756,8.891329247717255
167,167,207.8305026166096,1280.2178632862028,8.891329247717255
168,168,207.8305026166096,1312.9994110499822,8.891329247717255
169,169,207.8305026166096,1396.40897629104,8.891329247717255
170,170,207.8305026166096,1341.6004645353592,8.891329247717255
171,171,207.8305026166096,1284.4082347857236,8.891329247717255
172,172,207.8305026166096,1304.3387825005934,8.891329247717255
173,173,207.8305026166096,1299.1811904615708,8.891329247717255
174,174,207.8305026166096,1312.4850519878685,8.891329247717255
175,175,207.8305026166096,1283.7499441722912,8.891329247717255
176,176,207.8305026166096,1277.444261460866,8.891329247717255
177,177,207.8305026166096,1260.792399897667,8.891329247717255
178,178,207.8305026166096,1309.1834916880935,8.891329247717255
179,179,207.8305026166096,1276.3755979085627,8.891329247717255
180,180,207.8305026166096,1261.3678598798354,8.891329247717255
181,181,207.8305026166096,1311.5483100302547,8.891329247717255
182,182,207.8305026166096,1357.2209165244567,8.891329247717255
183,183,207.8305026166096,1333.0086664070175,8.891329247717255
184,184,207.8305026166096,1351.686365315459,8.891329247717255
185,185,207.8305026166096,1357.6334717524371,8.891329247717255
186,186,207.8305026166096,1340.882549742498,8.891329247717255
187,187,207.8305026166096,1320.8041777549538,8.891329247717255
188,188,207.8305026166096,1358.5165397231808,8.891329247717255
189,189,207.8305026166096,1279.1692381868438,8.891329247717255
190,190,207.8305026166096,1301.5962525588131,8.891329247717255
191,191,207.8305026166096,1238.8078272663104,8.891329247717255
192,192,207.8305026166096,1259.785426915412,8.891329247717255
193,193,207.8305026166096,1352.766747014297,8.891329247717255
194,194,207.8305026166096,1367.0819196156099,8.891329247717255
195,195,207.8305026166096,1384.0207562906178,8.891329247717255
196,196,207.8305026166096,1373.748619269777,8.891329247717255
197,197,207.8305026166096,1346.492999756341,8.891329247717255
198,198,207.8305026166096,1375.9918249368247,8.891329247717255
199,199,207.8305026166096,1431.0355833293097,8.891329247717255
200,200,207.8305026166096,1437.5864925662304,8.891329247717255
201,201,207.8305026166096,1399.1932667261249,8.891329247717255
202,202,207.8305026166096,1312.3512190373297,8.891329247717255
203,203,207.8305026166096,1313.051853273303,8.891329247717255
204,204,207.8305026166096,1383.753093528421,8.891329247717255
205,205,207.8305026166096,1438.5956137385383,8.891329247717255
206,206,207.8305026166096,1401.230513852709,8.891329247717255
207,207,207.8305026166096,1350.485406106581,8.891329247717255
208,208,207.8305026166096,1285.6210367185647,8.891329247717255
209,209,207.8305026166096,1282.2631464445426,8.891329247717255
210,210,207.8305026166096,1308.4634654400252,8.891329247717255
211,211,207.8305026166096,1256.6977074517604,8.891329247717255
212,212,207.8305026166096,1257.769391890367,8.891329247717255
213,213,207.8305026166096,1258.820763218558,8.891329247717255
214,214,207.8305026166096,1245.6796359004775,8.891329247717255
215,215,207.8305026166096,1202.7134505782963,8.891329247717255
216,216,207.8305026166096,1258.2442700740476,8.891329247717255
217,217,207.8305026166096,1153.8434827688984,8.891329247717255
218,218,207.8305026166096,1230.0986012686137,8.891329247717255
219,219,207.8305026166096,1223.811529556725,8.891329247717255
220,220,207.8305026166096,1262.8818933416553,8.891329247717255
221,221,207.8305026166096,1284.739695193827,8.891329247717255
222,222,207.8305026166096,1293.5104084358827,8.891329247717255
223,223,207.8305026166096,1387.907086013504,8.891329247717255
224,224,207.8305026166096,1366.7210042282334,8.891329247717255
225,225,207.8305026166096,1359.9076479358212,8.891329247717255
226,226,207.8305026166096,1290.231405677042,8.891329247717255
227,227,207.8305026166096,1302.3540195732328,8.891329247717255
228,228,207.8305026166096,1339.4907219415034,8.891329247717255
229,229,207.8305026166096,1333.1926619501362,8.891329247717255
230,230,207.8305026166096,1334.8065311221196,8.891329247717255
231,231,207.8305026166096,1350.4305184655138,8.891329247717255
232,232,207.8305026166096,1279.2266986109203,8.891329247717255
233,233,207.8305026166096,1220.8074362238833,8.891329247717255
234,234,207.8305026166096,1247.0493234674518,8.891329247717255
235,235,207.8305026166096,1229.7473942628005,8.891329247717255
236,236,207.8305026166096,1269.977144344938,8.891329247717255
237,237,207.8305026166096,1242.9328342148588,8.891329247717255
238,238,207.8305026166096,1273.1912207962741,8.891329247717255
239,239,207.8305026166096,1226.9277891090483,8.891329247717255
240,240,207.8305026166096,1216.9165697317073,8.891329247717255
241,241,207.8305026166096,1232.9676750072458,8.891329247717255
242,242,207.8305026166096,1282.99195168645,8.891329247717255
243,243,207.8305026166096,1301.5711976676064,8.891329247717255
244,244,207.8305026166096,1301.0019560764408,8.891329247717255
245,245,207.8305026166096,1375.421266935927,8.891329247717255
246,246,207.8305026166096,1333.5978030363444,8.891329247717255
247,247,207.8305026166096,1351.6964369751104,8.891329247717255
248,248,207.8305026166096,1279.866454226586,8.891329247717255
249,249,207.8305026166096,1270.6805031775732,8.891329247717255
250,250,207.8305026166096,1414.156029101383,8.891329247717255
251,251,207.8305026166096,1368.1269050703982,8.891329247717255
252,252,207.8305026166096,1406.0564599254587,8.891329247717255
253,253,207.8305026166096,1379.9988892964445,8.891329247717255
254,254,207.8305026166096,1388.5958915751971,8.891329247717255
255,255,207.8305026166096,1344.6846966976395,8.891329247717255
256,256,207.8305026166096,1352.9546280812947,8.891329247717255
257,257,207.8305026166096,1296.0860632767822,8.891329247717255
258,258,207.8305026166096,1332.6617068044227,8.891329247717255
259,259,207.8305026166096,1378.6340451038207,8.891329247717255
260,260,207.8305026166096,1396.4006602306526,8.891329247717255
261,261,207.8305026166096,1420.6628068417704,8.891329247717255
262,262,207.8305026166096,1432.697436212787,8.891329247717255
263,263,207.8305026166096,1415.4322479356156,8.891329247717255
264,264,207.8305026166096,1371.7590982179834,8.891329247717255
265,265,207.8305026166096,1369.242501558595,8.891329247717255
266,266,207.8305026166096,1429.5016632619288,8.891329247717255
267,267,207.8305026166096,1351.186289476767,8.891329247717255
268,268,207.8305026166096,1259.069746588658,8.891329247717255
269,269,207.8305026166096,1297.5147550720117,8.891329247717255
270,270,207.8305026166096,1307.519347335055,8.891329247717255
271,271,207.8305026166096,1347.0157064550285,8.891329247717255
272,272,207.8305026166096,1363.2769637797212,8.891329247717255
273,273,207.8305026166096,1343.7501598756141,8.891329247717255
274,274,207.8305026166096,1284.7659532774476,8.891329247717255
275,275,207.8305026166096,1304.375345680603,8.891329247717255
276,276,207.8305026166096,1315.044260141562,8.891329247717255
277,277,207.8305026166096,1351.8675680294625,8.891329247717255
278,278,207.8305026166096,1403.4291973483798,8.891329247717255
279,279,207.8305026166096,1448.5961566636252,8.891329247717255
280,280,207.8305026166096,1419.4018316563868,8.891329247717255
281,281,207.8305026166096,1434.9600559854496,8.891329247717255
282,282,207.8305026166096,1400.2834528395872,8.891329247717255
283,283,207.8305026166096,1422.6873323910374,8.891329247717255
284,284,207.8305026166096,1462.1323617187084,8.891329247717255
285,285,207.8305026166096,1426.1018085782976,8.891329247717255
286,286,207.8305026166096,1450.6843295013305,8.891329247717255
287,287,207.8305026166096,1363.4709108614893,8.891329247717255
288,288,207.8305026166096,1261.812201114604,8.891329247717255
289,289,207.8305026166096,1324.8764072268739,8.891329247717255
290,290,207.8305026166096,1317.4519741619808,8.891329247717255
291,291,207.8305026166096,1320.3099688626646,8.891329247717255
292,292,207.8305026166096,1289.0943721254082,8.891329247717255
293,293,207.8305026166096,1338.1150850587933,8.891329247717255
294,294,207.8305026166096,1312.5048738926967,8.891329247717255
295,295,207.8305026166096,1363.9530695351154,8.891329247717255
296,296,207.8305026166096,1373.9012209645234,8.891329247717255
297,297,207.8305026166096,1309.4354253743074,8.891329247717255
298,298,207.8305026166096,1398.2752073042548,8.891329247717255
299,299,207.8305026166096,1373.3829312797086,8.891329247717255
300,300,207.8305026166096,1384.9384822422608,8.891329247717255
301,301,207.8305026166096,1338.3741741401348,8.891329247717255
302,302,207.8305026166096,1305.9586359855668,8.891329247717255
303,303,207.8305026166096,1269.9305453922402,8.891329247717255
304,304,207.8305026166096,1216.6598388148875,8.891329247717255
305,305,207.8305026166096,1259.8492195822832,8.891329247717255
306,306,207.8305026166096,1214.5174599357615,8.891329247717255
307,307,207.8305026166096,1256.9197265678229,8.891329247717255
308,308,207.8305026166096,1262.5105648822978,8.891329247717255
309,309,207.8305026166096,1295.5076234726887,8.891329247717255
310,310,207.8305026166096,1312.5751353090566,8.891329247717255
311,311,207.8305026166096,1254.6883289361547,8.891329247717255
312,312,207.8305026166096,1261.860637725795,8.891329247717255
313,313,207.8305026166096,1234.0198167870838,8.891329247717255
314,314,207.8305026166096,1300.6110782323083,8.891329247717255
315,315,207.8305026166096,1305.712697840955,8.891329247717255
316,316,207.8305026166096,1345.5951583219723,8.891329247717255
317,317,207.8305026166096,1353.5900842635297,8.891329247717255
318,318,207.8305026166096,1341.2931580713491,8.891329247717255
319,319,207.8305026166096,1330.9405328064997,8.891329247717255
320,320,207.8305026166096,1373.9815499057204,8.891329247717255
321,321,207.8305026166096,1372.7933319546014,8.891329247717255
322,322,207.8305026166096,1365.5110921735964,8.891329247717255
323,323,207.8305026166096,1254.6576816939323,8.891329247717255
324,324,207.8305026166096,1269.456474396228,8.891329247717255
325,325,207.8305026166096,1251.1612104726273,8.891329247717255
326,326,207.8305026166096,1297.6154152632814,8.891329247717255
327,327,207.8305026166096,1304.3795194539687,8.891329247717255
328,328,207.8305026166096,1353.5360525655744,8.891329247717255
329,329,207.8305026166096,1375.6275355700654,8.891329247717255
330,330,207.8305026166096,1257.353314654543,8.891329247717255
331,331,207.8305026166096,1212.480371804188,8.891329247717255
332,332,207.8305026166096,1202.221087361396,8.891329247717255
333,333,207.8305026166096,1223.9694093085998,8.891329247717255
334,334,207.8305026166096,1202.6418132452711,8.891329247717255
335,335,207.8305026166096,1224.9117549735095,8.891329247717255
336,336,207.8305026166096,1293.7710440275466,8.891329247717255
337,337,207.8305026166096,1288.6080743625728,8.891329247717255
338,338,207.8305026166096,1349.9970457845027,8.891329247717255
339,339,207.8305026166096,1389.7619945530992,8.891329247717255
340,340,207.8305026166096,1369.2857005116155,8.891329247717255
341,341,207.8305026166096,1416.9188460117655,8.891329247717255
342,342,207.8305026166096,1393.9520300034485,8.891329247717255
343,343,207.8305026166096,1405.7635069695796,8.891329247717255
344,344,207.8305026166096,1385.3877493544098,8.891329247717255
345,345,207.8305026166096,1368.4845937212635,8.891329247717255
346,346,207.01150140347235,1366.031566221165,9.051104637144942
347,347,207.01150140347235,1392.448925782684,9.051104637144942
348,348,207.01150140347235,1352.477627193154,9.051104637144942
349,349,207.01150140347235,1307.9319439881751,9.051104637144942
350,350,207.01150140347235,1318.3997287725608,9.051104637144942
351,351,207.01150140347235,1306.4204420987421,9.051104637144942
352,352,207.01150140347235,1304.435458905765,9.051104637144942
353,353,207.01150140347235,1306.8938297301218,9.051104637144942
354,354,207.01150140347235,1315.4229073548922,9.051104637144942
355,355,207.01150140347235,1370.441583302695,9.051104637144942
356,356,207.01150140347235,1398.8339470438605,9.051104637144942
357,357,207.01150140347235,1376.121824937908,9.051104637144942
358,358,207.01150140347235,1422.242560930865,9.051104637144942
359,359,207.01150140347235,1407.0610707125993,9.051104637144942
360,360,207.01150140347235,1404.1300769655566,9.051104637144942
361,361,207.01150140347235,1372.4978471757959,9.051104637144942
362,362,207.01150140347235,1364.8684552991865,9.051104637144942
363,363,207.01150140347235,1421.9301148451993,9.051104637144942
364,364,207.01150140347235,1375.013122269071,9.051104637144942
365,365,207.01150140347235,1355.7266589090452,9.051104637144942
366,366,207.01150140347235,1381.918614983387,9.051104637144942
367,367,207.01150140347235,1383.5979155860693,9.051104637144942
368,368,207.01150140347235,1339.9071203958188,9.051104637144942
369,369,207.01150140347235,1327.8153502834589,9.051104637144942
370,370,207.01150140347235,1244.509116184861,9.051104637144942
371,371,207.01150140347235,1262.3854011572253,9.051104637144942
372,372,207.01150140347235,1246.223719605794,9.051104637144942
373,373,207.01150140347235,1230.2085114440083,9.051104637144942
374,374,207.01150140347235,1271.844419813914,9.051104637144942
375,375,207.01150140347235,1286.9697661839364,9.051104637144942
376,376,207.01150140347235,1280.5584100836602,9.051104637144942
377,377,207.01150140347235,1293.508162099298,9.051104637144942
378,378,207.01150140347235,1290.0578408068632,9.051104637144942
379,379,207.01150140347235,1340.1897233556851,9.051104637144942
380,380,207.01150140347235,1347.9595776776596,9.051104637144942
381,381,207.01150140347235,1362.57753170774,9.051104637144942
382,382,207.01150140347235,1350.6580763915533,9.051104637144942
383,383,207.01150140347235,1367.1201918393679,9.051104637144942
384,384,207.01150140347235,1371.2947312411534,9.051104637144942
385,385,207.01150140347235,1361.2719016560254,9.051104637144942
386,386,207.01150140347235,1437.984603616335,9.051104637144942
387,387,207.01150140347235,1388.9513431974515,9.051104637144942
388,388,207.01150140347235,1367.523291993871,9.051104637144942
389,389,207.01150140347235,1395.3422210026586,9.051104637144942
390,390,207.01150140347235,1443.6028345968946,9.051104637144942
391,391,207.01150140347235,1434.753858892357,9.051104637144942
392,392,207.01150140347235,1330.612404595513,9.051104637144942
393,393,207.01150140347235,1421.2892716507406,9.051104637144942
394,394,207.01150140347235,1417.7371782260013,9.051104637144942
395,395,207.01150140347235,1422.0059442438212,9.051104637144942
396,396,207.01150140347235,1387.7819184120262,9.051104637144942
397,397,207.01150140347235,1406.5948027883696,9.051104637144942
398,398,207.01150140347235,1353.7901180864499,9.051104637144942
399,399,207.01150140347235,1363.2325401765906,9.051104637144942
400,400,207.01150140347235,1352.32902401681,9.051104637144942
401,401,207.01150140347235,1407.0119657212476,9.051104637144942
402,402,207.01150140347235,1361.5744337988363,9.051104637144942
403,403,207.01150140347235,1300.4626695574616,9.051104637144942
404,404,207.01150140347235,1243.5509001124178,9.051104637144942
405,405,207.01150140347235,1307.1511144974982,9.051104637144942
406,406,207.01150140347235,1271.7392625068462,9.051104637144942
407,407,207.01150140347235,1264.6577672219105,9.051104637144942
408,408,207.01150140347235,1211.2754036212295,9.051104637144942
409,409,207.01150140347235,1190.692957620158,9.051104637144942
410,410,207.01150140347235,1216.6403562202236,9.051104637144942
411,411,207.01150140347235,1230.421844986015,9.051104637144942
412,412,207.01150140347235,1197.79163975701,9.051104637144942
413,413,207.01150140347235,1215.1051856513106,9.051104637144942
414,414,207.01150140347235,1240.6173085164075,9.051104637144942
415,415,207.01150140347235,1254.50888517109,9.051104637144942
416,416,207.01150140347235,1249.1354213096238,9.051104637144942
417,417,207.01150140347235,1312.5607972767912,9.051104637144942
418,418,207.01150140347235,1355.8667702362575,9.051104637144942
419,419,207.01150140347235,1296.1699102846637,9.051104637144942
420,420,207.01150140347235,1305.4630206390868,9.051104637144942
421,421,207.01150140347235,1321.5822608584726,9.051104637144942
422,422,207.01150140347235,1279.906793462488,9.051104637144942
423,423,207.01150140347235,1349.6310910797297,9.051104637144942
424,424,207.01150140347235,1330.964790275755,9.051104637144942
425,425,207.01150140347235,1279.9047839300983,9.051104637144942
426,426,207.01150140347235,1378.6856396446942,9.051104637144942
427,427,207.01150140347235,1357.2304090557861,9.051104637144942
428,428,207.01150140347235,1340.5676717737372,9.051104637144942
429,429,207.01150140347235,1402.4461304692863,9.051104637144942
430,430,207.01150140347235,1395.461959170195,9.051104637144942
431,431,207.01150140347235,1355.7437469805361,9.051104637144942
432,432,207.01150140347235,1366.3064536512093,9.051104637144942
433,433,207.01150140347235,1376.1224833636966,9.051104637144942
434,434,207.01150140347235,1371.7060317151877,9.051104637144942
435,435,207.01150140347235,1392.8603545677586,9.051104637144942
436,436,207.01150140347235,1421.838697748501,9.051104637144942
437,437,207.01150140347235,1367.8962108836963,9.051104637144942
438,438,207.01150140347235,1352.4223798676749,9.051104637144942
439,439,207.01150140347235,1366.7623088184234,9.051104637144942
440,440,207.01150140347235,1353.2262323183415,9.051104637144942
441,441,207.01150140347235,1403.6453036997264,9.051104637144942
442,442,207.01150140347235,1336.727792670552,9.051104637144942
443,443,207.01150140347235,1308.4294667543124,9.051104637144942
444,444,207.01150140347235,1338.908743671392,9.051104637144942
445,445,207.01150140347235,1315.4547025231857,9.051104637144942
446,446,207.01150140347235,1327.9935387970118,9.051104637144942
447,447,207.01150140347235,1353.9302235518887,9.051104637144942
448,448,207.01150140347235,1409.3591814016293,9.051104637144942
449,449,207.01150140347235,1323.3055256538437,9.051104637144942
450,450,207.01150140347235,1359.208069464363,9.051104637144942
451,451,207.01150140347235,1339.0463555280717,9.051104637144942
452,452,207.01150140347235,1416.617804719753,9.051104637144942
453,453,207.01150140347235,1428.288751711757,9.051104637144942
454,454,207.01150140347235,1394.4267053184435,9.051104637144942
455,455,207.01150140347235,1339.9799204096164,9.051104637144942
456,456,207.01150140347235,1346.8429532787382,9.051104637144942
457,457,207.01150140347235,1316.2437455584918,9.051104637144942
458,458,207.01150140347235,1306.0722651661647,9.051104637144942
459,459,207.01150140347235,1311.1493871212795,9.051104637144942
460,460,207.01150140347235,1216.607530354112,9.051104637144942
461,461,207.01150140347235,1217.0760693721836,9.051104637144942
462,462,207.01150140347235,1311.9324570020153,9.051104637144942
463,463,207.01150140347235,1338.0545095092455,9.051104637144942
464,464,207.01150140347235,1365.6105025491627,9.051104637144942
465,465,207.01150140347235,1306.2766254542566,9.051104637144942
466,466,207.01150140347235,1323.810473786708,9.051104637144942
467,467,207.01150140347235,1372.361163683908,9.051104637144942
468,468,207.01150140347235,1357.65040731645,9.051104637144942
469,469,207.01150140347235,1354.342063698668,9.051104637144942
470,470,207.01150140347235,1305.3693316546005,9.051104637144942
471,471,206.1719662583745,1312.3996993214134,8.334414729345234
472,472,206.1719662583745,1301.2062453120373,8.334414729345234
473,473,206.1719662583745,1327.5641981695305,8.334414729345234
474,474,206.1719662583745,1327.0618777211796,8.334414729345234
475,475,206.1719662583745,1327.6044907314413,8.334414729345234
476,476,202.78161040054292,1373.2311910988992,8.98339937979815
477,477,202.78161040054292,1277.8075024052748,8.98339937979815
478,478,202.78161040054292,1287.9109726153574,8.98339937979815
479,479,202.78161040054292,1286.9689529235648,8.98339937979815
480,480,202.78161040054292,1322.4175302207746,8.98339937979815
481,481,202.78161040054292,1364.8769819850118,8.98339937979815
482,482,202.78161040054292,1283.8820520350926,8.98339937979815
483,483,202.78161040054292,1279.0868710851364,8.98339937979815
484,484,202.78161040054292,1262.1456183348823,8.98339937979815
